Order_ID,Order_Date,Channel,Store_Location,Product_ID,Product_Name,Category,Unit_Price,Quantity_Sold,Sales_Amount,Inventory_Level,Reorder_Level,Customer_Segment,Payment_Method,Region
ORD0225,21-12-2025,Marketplace,Bangalore,P1007,Jeans,Clothing,2000,5,10000,224,10,Corporate,Cash,North
ORD0226,02-05-2025,Store,Pune,P1006,T-Shirt,Clothing,800,2,1600,252,29,Home Office,UPI,South
ORD0227,21-01-2025,Online,Hyderabad,P1004,Office Chair,Furniture,7000,3,21000,286,32,Corporate,Net Banking,East
ORD0228,16-05-2025,Mobile App,Mumbai,P1003,Headphones,Electronics,3000,3,9000,308,50,Home Office,Debit Card,West
ORD0229,13-07-2025,Mobile App,Pune,P1005,Desk,Furniture,12000,3,36000,99,41,Consumer,Net Banking,West
ORD0230,12-07-2025,Mobile App,Mumbai,P1010,Backpack,Accessories,1500,3,4500,180,26,Consumer,Net Banking,East
ORD0231,30-10-2025,Marketplace,Delhi,P1001,Laptop,Electronics,60000,1,60000,421,31,Home Office,Cash,South
ORD0232,25-10-2025,Mobile App,Delhi,P1006,T-Shirt,Clothing,800,2,1600,383,22,Consumer,Credit Card,South
ORD0233,17-10-2025,Mobile App,Mumbai,P1006,T-Shirt,Clothing,800,1,800,403,42,Corporate,Net Banking,East
ORD0234,02-01-2025,Online,Pune,P1003,Headphones,Electronics,3000,5,15000,250,11,Corporate,Debit Card,West
ORD0235,03-01-2025,Mobile App,Delhi,P1002,Smartphone,Electronics,30000,2,60000,287,15,Home Office,UPI,West
ORD0236,04-12-2025,Mobile App,Hyderabad,P1007,Jeans,Clothing,2000,1,2000,219,24,Consumer,Debit Card,East
ORD0237,18-09-2025,Store,Bangalore,P1003,Headphones,Electronics,3000,2,6000,112,31,Consumer,Cash,East
ORD0238,20-10-2025,Store,Hyderabad,P1006,T-Shirt,Clothing,800,2,1600,71,36,Home Office,Cash,West
ORD0239,12-07-2025,Mobile App,Delhi,P1004,Office Chair,Furniture,7000,4,28000,485,13,Corporate,Credit Card,North
ORD0240,02-12-2025,Online,Bangalore,P1005,Desk,Furniture,12000,2,24000,396,45,Home Office,Debit Card,South
ORD0241,12-10-2025,Mobile App,Delhi,P1002,Smartphone,Electronics,30000,2,60000,323,27,Corporate,Net Banking,North
ORD0242,30-06-2025,Marketplace,Pune,P1003,Headphones,Electronics,3000,2,6000,224,50,Home Office,Cash,East
ORD0243,29-06-2025,Online,Mumbai,P1003,Headphones,Electronics,3000,1,3000,244,38,Home Office,Debit Card,South
ORD0244,29-03-2025,Online,Hyderabad,P1007,Jeans,Clothing,2000,5,10000,370,44,Corporate,Credit Card,North
ORD0245,06-11-2025,Online,Delhi,P1006,T-Shirt,Clothing,800,5,4000,295,30,Consumer,Debit Card,North
ORD0246,25-09-2025,Mobile App,Bangalore,P1006,T-Shirt,Clothing,800,2,1600,209,29,Consumer,Credit Card,South
ORD0247,16-09-2025,Store,Bangalore,P1007,Jeans,Clothing,2000,2,4000,77,48,Consumer,Net Banking,North
ORD0248,09-11-2025,Marketplace,Delhi,P1007,Jeans,Clothing,2000,2,4000,480,43,Home Office,Net Banking,North
ORD0249,03-10-2025,Online,Hyderabad,P1008,Sneakers,Footwear,3500,4,14000,166,15,Consumer,Debit Card,East
ORD0250,07-09-2025,Online,Delhi,P1009,Watch,Accessories,5000,2,10000,314,32,Home Office,Cash,West
ORD0251,29-12-2025,Marketplace,Delhi,P1007,Jeans,Clothing,2000,3,6000,133,27,Home Office,Debit Card,North
ORD0252,24-07-2025,Mobile App,Mumbai,P1006,T-Shirt,Clothing,800,1,800,229,17,Corporate,Net Banking,South
ORD0253,15-04-2025,Online,Delhi,P1005,Desk,Furniture,12000,5,60000,168,17,Consumer,Cash,East
ORD0254,17-10-2025,Mobile App,Pune,P1002,Smartphone,Electronics,30000,2,60000,263,21,Home Office,UPI,North
ORD0255,09-01-2025,Marketplace,Bangalore,P1004,Office Chair,Furniture,7000,3,21000,361,43,Home Office,Cash,North
ORD0256,29-04-2025,Online,Pune,P1005,Desk,Furniture,12000,3,36000,55,11,Corporate,Net Banking,East
ORD0257,20-01-2025,Mobile App,Mumbai,P1005,Desk,Furniture,12000,2,24000,189,41,Home Office,Credit Card,North
ORD0258,11-05-2025,Mobile App,Hyderabad,P1001,Laptop,Electronics,60000,4,240000,191,12,Corporate,Credit Card,North
ORD0259,18-08-2025,Mobile App,Hyderabad,P1003,Headphones,Electronics,3000,1,3000,450,14,Consumer,Net Banking,East
ORD0260,21-03-2025,Store,Delhi,P1008,Sneakers,Footwear,3500,2,7000,67,21,Corporate,Debit Card,West
ORD0261,24-08-2025,Online,Pune,P1003,Headphones,Electronics,3000,2,6000,268,47,Consumer,Net Banking,West
ORD0262,20-05-2025,Marketplace,Pune,P1009,Watch,Accessories,5000,4,20000,96,20,Corporate,UPI,East
ORD0263,31-01-2025,Online,Delhi,P1009,Watch,Accessories,5000,1,5000,277,16,Consumer,UPI,East
ORD0264,30-10-2025,Online,Pune,P1008,Sneakers,Footwear,3500,3,10500,276,20,Corporate,Debit Card,North
ORD0265,08-05-2025,Marketplace,Hyderabad,P1005,Desk,Furniture,12000,4,48000,36,35,Consumer,Net Banking,South
ORD0266,13-11-2025,Online,Bangalore,P1002,Smartphone,Electronics,30000,4,120000,72,43,Consumer,Debit Card,West
ORD0267,04-05-2025,Store,Pune,P1010,Backpack,Accessories,1500,3,4500,441,45,Consumer,Cash,West
ORD0268,08-07-2025,Marketplace,Hyderabad,P1005,Desk,Furniture,12000,3,36000,200,42,Corporate,Net Banking,East
ORD0269,17-03-2025,Store,Mumbai,P1003,Headphones,Electronics,3000,4,12000,320,21,Corporate,Debit Card,North
ORD0270,27-11-2025,Store,Mumbai,P1009,Watch,Accessories,5000,4,20000,392,32,Home Office,Credit Card,West
ORD0271,18-11-2025,Online,Bangalore,P1005,Desk,Furniture,12000,3,36000,37,11,Corporate,UPI,South
ORD0272,10-05-2025,Mobile App,Hyderabad,P1002,Smartphone,Electronics,30000,4,120000,440,39,Home Office,Debit Card,North
ORD0273,23-01-2025,Marketplace,Delhi,P1003,Headphones,Electronics,3000,4,12000,87,33,Home Office,Cash,North
ORD0274,30-03-2025,Store,Bangalore,P1002,Smartphone,Electronics,30000,2,60000,51,15,Consumer,Cash,East
ORD0275,22-11-2025,Online,Bangalore,P1001,Laptop,Electronics,60000,2,120000,438,44,Consumer,Net Banking,West
ORD0276,19-04-2025,Mobile App,Pune,P1010,Backpack,Accessories,1500,4,6000,155,42,Corporate,Debit Card,South
ORD0277,24-05-2025,Mobile App,Pune,P1005,Desk,Furniture,12000,2,24000,429,49,Consumer,Debit Card,North
ORD0278,22-11-2025,Mobile App,Mumbai,P1008,Sneakers,Footwear,3500,1,3500,239,13,Corporate,Debit Card,North
ORD0279,04-06-2025,Mobile App,Mumbai,P1010,Backpack,Accessories,1500,3,4500,455,27,Consumer,Cash,North
ORD0280,25-12-2025,Online,Delhi,P1002,Smartphone,Electronics,30000,1,30000,29,27,Home Office,Net Banking,South
ORD0281,17-03-2025,Store,Delhi,P1002,Smartphone,Electronics,30000,2,60000,94,27,Corporate,Cash,North
ORD0282,22-11-2025,Mobile App,Bangalore,P1001,Laptop,Electronics,60000,1,60000,204,39,Home Office,UPI,North
ORD0283,31-08-2025,Mobile App,Mumbai,P1007,Jeans,Clothing,2000,4,8000,408,16,Consumer,Net Banking,South
ORD0284,16-05-2025,Mobile App,Bangalore,P1001,Laptop,Electronics,60000,2,120000,204,38,Consumer,UPI,North
ORD0285,27-07-2025,Mobile App,Pune,P1007,Jeans,Clothing,2000,2,4000,436,29,Corporate,Cash,North
ORD0286,04-08-2025,Mobile App,Bangalore,P1003,Headphones,Electronics,3000,5,15000,462,15,Home Office,Cash,South
ORD0287,17-05-2025,Online,Delhi,P1004,Office Chair,Furniture,7000,3,21000,57,13,Home Office,Cash,West
ORD0288,17-09-2025,Mobile App,Bangalore,P1004,Office Chair,Furniture,7000,1,7000,314,17,Corporate,Credit Card,East
ORD0289,24-09-2025,Mobile App,Delhi,P1001,Laptop,Electronics,60000,4,240000,354,27,Consumer,Credit Card,North
ORD0290,14-10-2025,Online,Mumbai,P1004,Office Chair,Furniture,7000,3,21000,209,16,Corporate,Credit Card,South
ORD0291,05-01-2025,Marketplace,Pune,P1004,Office Chair,Furniture,7000,1,7000,474,16,Corporate,Net Banking,West
ORD0292,18-07-2025,Online,Bangalore,P1007,Jeans,Clothing,2000,1,2000,211,40,Consumer,Cash,West
ORD0293,03-06-2025,Mobile App,Delhi,P1007,Jeans,Clothing,2000,3,6000,246,49,Corporate,Cash,West
ORD0294,08-04-2025,Marketplace,Delhi,P1008,Sneakers,Footwear,3500,3,10500,292,34,Corporate,Debit Card,North
ORD0295,22-11-2025,Marketplace,Bangalore,P1001,Laptop,Electronics,60000,3,180000,449,29,Corporate,Net Banking,East
ORD0296,25-04-2025,Mobile App,Delhi,P1001,Laptop,Electronics,60000,4,240000,301,42,Home Office,Net Banking,North
ORD0297,20-12-2025,Online,Delhi,P1008,Sneakers,Footwear,3500,1,3500,166,16,Consumer,Debit Card,South
ORD0298,23-08-2025,Marketplace,Bangalore,P1010,Backpack,Accessories,1500,5,7500,423,15,Consumer,Cash,South
ORD0299,01-02-2025,Marketplace,Bangalore,P1010,Backpack,Accessories,1500,2,3000,397,45,Home Office,Cash,West
ORD0300,24-09-2025,Online,Bangalore,P1005,Desk,Furniture,12000,3,36000,259,17,Corporate,Credit Card,East
ORD0301,10-04-2025,Online,Mumbai,P1004,Office Chair,Furniture,7000,4,28000,494,35,Home Office,Debit Card,East
ORD0302,22-02-2025,Mobile App,Bangalore,P1010,Backpack,Accessories,1500,1,1500,136,18,Corporate,Credit Card,South
ORD0303,22-04-2025,Mobile App,Hyderabad,P1005,Desk,Furniture,12000,1,12000,323,22,Corporate,Cash,East
ORD0304,27-01-2025,Online,Bangalore,P1003,Headphones,Electronics,3000,1,3000,329,33,Corporate,UPI,West
ORD0305,07-02-2025,Mobile App,Pune,P1001,Laptop,Electronics,60000,3,180000,309,24,Consumer,Credit Card,East
ORD0306,16-08-2025,Mobile App,Delhi,P1008,Sneakers,Footwear,3500,4,14000,297,14,Home Office,Credit Card,South
ORD0307,09-12-2025,Marketplace,Mumbai,P1007,Jeans,Clothing,2000,3,6000,64,23,Consumer,UPI,North
ORD0308,26-02-2025,Store,Mumbai,P1001,Laptop,Electronics,60000,2,120000,273,37,Consumer,Debit Card,West
ORD0309,05-08-2025,Marketplace,Mumbai,P1006,T-Shirt,Clothing,800,4,3200,197,15,Corporate,Cash,East
ORD0310,06-06-2025,Marketplace,Delhi,P1001,Laptop,Electronics,60000,2,120000,462,17,Corporate,UPI,South
ORD0311,09-05-2025,Online,Mumbai,P1009,Watch,Accessories,5000,3,15000,164,41,Home Office,Cash,East
ORD0312,11-09-2025,Store,Delhi,P1010,Backpack,Accessories,1500,4,6000,141,27,Corporate,Credit Card,West
ORD0313,16-04-2025,Store,Mumbai,P1010,Backpack,Accessories,1500,2,3000,437,36,Consumer,Net Banking,East
ORD0314,03-03-2025,Store,Hyderabad,P1002,Smartphone,Electronics,30000,4,120000,220,17,Consumer,Credit Card,East
ORD0315,27-07-2025,Mobile App,Mumbai,P1002,Smartphone,Electronics,30000,4,120000,26,39,Corporate,Credit Card,South
ORD0316,03-02-2025,Marketplace,Delhi,P1010,Backpack,Accessories,1500,1,1500,365,29,Home Office,Net Banking,West
ORD0317,12-11-2025,Mobile App,Pune,P1010,Backpack,Accessories,1500,2,3000,23,14,Home Office,Net Banking,West
ORD0318,06-09-2025,Store,Pune,P1001,Laptop,Electronics,60000,4,240000,145,32,Corporate,Debit Card,East
ORD0319,11-10-2025,Mobile App,Delhi,P1007,Jeans,Clothing,2000,1,2000,353,25,Home Office,Debit Card,North
ORD0320,26-07-2025,Mobile App,Hyderabad,P1007,Jeans,Clothing,2000,1,2000,228,39,Corporate,Debit Card,South
ORD0321,06-02-2025,Marketplace,Pune,P1008,Sneakers,Footwear,3500,1,3500,386,42,Corporate,Net Banking,East
ORD0322,04-03-2025,Store,Mumbai,P1002,Smartphone,Electronics,30000,4,120000,304,48,Corporate,UPI,North
ORD0323,18-08-2025,Marketplace,Delhi,P1008,Sneakers,Footwear,3500,4,14000,104,48,Corporate,Debit Card,West
ORD0324,15-01-2025,Store,Delhi,P1005,Desk,Furniture,12000,5,60000,34,34,Consumer,Credit Card,South
ORD0325,14-06-2025,Online,Bangalore,P1007,Jeans,Clothing,2000,3,6000,497,40,Consumer,Debit Card,South
ORD0326,11-09-2025,Mobile App,Pune,P1010,Backpack,Accessories,1500,3,4500,85,24,Consumer,Credit Card,West
ORD0327,18-06-2025,Mobile App,Mumbai,P1004,Office Chair,Furniture,7000,3,21000,49,30,Consumer,UPI,East
ORD0328,14-11-2025,Online,Hyderabad,P1008,Sneakers,Footwear,3500,2,7000,221,42,Corporate,Net Banking,North
ORD0329,17-12-2025,Store,Pune,P1002,Smartphone,Electronics,30000,5,150000,494,43,Home Office,UPI,East
ORD0330,18-02-2025,Online,Delhi,P1008,Sneakers,Footwear,3500,3,10500,383,27,Consumer,UPI,North
ORD0331,24-11-2025,Mobile App,Delhi,P1001,Laptop,Electronics,60000,1,60000,130,29,Home Office,Net Banking,South
ORD0332,10-02-2025,Marketplace,Hyderabad,P1009,Watch,Accessories,5000,2,10000,91,22,Corporate,Credit Card,South
ORD0333,13-02-2025,Mobile App,Hyderabad,P1004,Office Chair,Furniture,7000,4,28000,488,29,Home Office,UPI,North
ORD0334,20-03-2025,Mobile App,Pune,P1010,Backpack,Accessories,1500,1,1500,409,10,Corporate,Net Banking,South
ORD0335,28-01-2025,Mobile App,Pune,P1007,Jeans,Clothing,2000,2,4000,117,27,Home Office,UPI,South
ORD0336,14-04-2025,Marketplace,Pune,P1009,Watch,Accessories,5000,3,15000,336,45,Home Office,Credit Card,West
ORD0337,10-11-2025,Marketplace,Mumbai,P1001,Laptop,Electronics,60000,3,180000,254,34,Home Office,Cash,East
ORD0338,12-04-2025,Mobile App,Bangalore,P1005,Desk,Furniture,12000,3,36000,208,30,Home Office,Credit Card,South
ORD0339,08-08-2025,Marketplace,Bangalore,P1005,Desk,Furniture,12000,1,12000,461,43,Home Office,UPI,East
ORD0340,09-12-2025,Mobile App,Bangalore,P1005,Desk,Furniture,12000,5,60000,202,20,Home Office,UPI,South
ORD0341,09-12-2025,Store,Pune,P1004,Office Chair,Furniture,7000,1,7000,94,26,Corporate,Net Banking,West
ORD0342,21-06-2025,Store,Mumbai,P1009,Watch,Accessories,5000,4,20000,392,43,Consumer,UPI,West
ORD0343,07-08-2025,Store,Mumbai,P1001,Laptop,Electronics,60000,2,120000,458,50,Corporate,UPI,East
ORD0344,01-01-2025,Mobile App,Pune,P1008,Sneakers,Footwear,3500,2,7000,317,31,Consumer,Debit Card,West
ORD0345,21-10-2025,Store,Bangalore,P1006,T-Shirt,Clothing,800,5,4000,30,18,Home Office,Debit Card,North
ORD0346,30-08-2025,Marketplace,Mumbai,P1008,Sneakers,Footwear,3500,4,14000,393,29,Consumer,Debit Card,North
ORD0347,04-04-2025,Store,Hyderabad,P1007,Jeans,Clothing,2000,3,6000,444,16,Corporate,Credit Card,North
ORD0348,07-05-2025,Online,Pune,P1005,Desk,Furniture,12000,2,24000,225,23,Home Office,Net Banking,East
ORD0349,20-10-2025,Mobile App,Pune,P1002,Smartphone,Electronics,30000,1,30000,267,30,Consumer,UPI,East
ORD0350,11-07-2025,Online,Bangalore,P1003,Headphones,Electronics,3000,1,3000,500,23,Corporate,Net Banking,South
ORD0351,03-03-2025,Marketplace,Pune,P1009,Watch,Accessories,5000,1,5000,397,48,Corporate,Net Banking,East
ORD0352,07-01-2025,Marketplace,Mumbai,P1008,Sneakers,Footwear,3500,4,14000,341,29,Consumer,UPI,East
ORD0353,29-05-2025,Store,Pune,P1007,Jeans,Clothing,2000,1,2000,232,35,Home Office,Credit Card,West
ORD0354,15-06-2025,Mobile App,Delhi,P1001,Laptop,Electronics,60000,5,300000,441,12,Corporate,Credit Card,East
ORD0355,17-10-2025,Online,Hyderabad,P1005,Desk,Furniture,12000,3,36000,34,50,Home Office,UPI,North
ORD0356,05-11-2025,Online,Pune,P1007,Jeans,Clothing,2000,5,10000,178,14,Corporate,Credit Card,East
ORD0357,19-06-2025,Marketplace,Pune,P1009,Watch,Accessories,5000,5,25000,473,46,Home Office,Cash,North
ORD0358,21-04-2025,Store,Pune,P1001,Laptop,Electronics,60000,3,180000,68,36,Corporate,Cash,South
ORD0359,01-05-2025,Online,Mumbai,P1010,Backpack,Accessories,1500,1,1500,295,40,Corporate,Credit Card,East
ORD0360,29-01-2025,Online,Mumbai,P1010,Backpack,Accessories,1500,4,6000,189,11,Consumer,Credit Card,South
ORD0361,26-04-2025,Marketplace,Bangalore,P1010,Backpack,Accessories,1500,5,7500,90,17,Consumer,UPI,South
ORD0362,09-09-2025,Mobile App,Delhi,P1004,Office Chair,Furniture,7000,1,7000,85,31,Home Office,Cash,East
ORD0363,30-12-2025,Marketplace,Hyderabad,P1001,Laptop,Electronics,60000,1,60000,446,27,Home Office,Credit Card,East
ORD0364,23-11-2025,Mobile App,Delhi,P1002,Smartphone,Electronics,30000,2,60000,415,10,Home Office,Debit Card,North
ORD0365,22-12-2025,Mobile App,Bangalore,P1007,Jeans,Clothing,2000,3,6000,356,32,Home Office,Cash,East
ORD0366,08-11-2025,Marketplace,Pune,P1009,Watch,Accessories,5000,3,15000,417,35,Corporate,Net Banking,South
ORD0367,08-10-2025,Mobile App,Hyderabad,P1005,Desk,Furniture,12000,1,12000,174,16,Consumer,Debit Card,West
ORD0368,23-05-2025,Store,Delhi,P1001,Laptop,Electronics,60000,3,180000,350,17,Consumer,UPI,South
ORD0369,17-07-2025,Store,Pune,P1005,Desk,Furniture,12000,4,48000,466,34,Consumer,Credit Card,North
ORD0370,26-11-2025,Store,Mumbai,P1003,Headphones,Electronics,3000,1,3000,390,36,Consumer,UPI,East
ORD0371,19-01-2025,Online,Bangalore,P1001,Laptop,Electronics,60000,5,300000,246,28,Home Office,Cash,North
ORD0372,26-01-2025,Marketplace,Delhi,P1010,Backpack,Accessories,1500,5,7500,71,26,Home Office,Cash,East
ORD0373,09-08-2025,Marketplace,Bangalore,P1004,Office Chair,Furniture,7000,3,21000,278,28,Home Office,Debit Card,North
ORD0374,08-10-2025,Marketplace,Mumbai,P1002,Smartphone,Electronics,30000,4,120000,344,30,Corporate,Net Banking,North
ORD0375,02-01-2025,Store,Bangalore,P1001,Laptop,Electronics,60000,1,60000,52,22,Corporate,Cash,North
ORD0376,11-10-2025,Mobile App,Delhi,P1009,Watch,Accessories,5000,4,20000,304,22,Corporate,Credit Card,South
ORD0377,03-04-2025,Online,Bangalore,P1004,Office Chair,Furniture,7000,4,28000,218,32,Corporate,Net Banking,West
ORD0378,22-02-2025,Mobile App,Delhi,P1007,Jeans,Clothing,2000,1,2000,42,14,Consumer,UPI,East
ORD0379,11-08-2025,Online,Mumbai,P1010,Backpack,Accessories,1500,1,1500,61,22,Corporate,Debit Card,East
ORD0380,04-02-2025,Online,Mumbai,P1004,Office Chair,Furniture,7000,5,35000,147,25,Home Office,Cash,North
ORD0381,09-02-2025,Store,Delhi,P1008,Sneakers,Footwear,3500,3,10500,344,36,Corporate,Net Banking,South
ORD0382,02-08-2025,Online,Hyderabad,P1006,T-Shirt,Clothing,800,4,3200,433,41,Consumer,Cash,West
ORD0383,07-12-2025,Mobile App,Delhi,P1002,Smartphone,Electronics,30000,2,60000,154,13,Corporate,UPI,West
ORD0384,12-08-2025,Marketplace,Delhi,P1001,Laptop,Electronics,60000,3,180000,412,28,Home Office,Cash,East
ORD0385,13-08-2025,Store,Mumbai,P1003,Headphones,Electronics,3000,4,12000,462,14,Corporate,Net Banking,West
ORD0386,09-01-2025,Mobile App,Pune,P1003,Headphones,Electronics,3000,3,9000,99,50,Home Office,Cash,East
ORD0387,04-08-2025,Store,Delhi,P1010,Backpack,Accessories,1500,3,4500,36,38,Corporate,Debit Card,South
ORD0388,13-11-2025,Mobile App,Hyderabad,P1002,Smartphone,Electronics,30000,5,150000,90,40,Corporate,Debit Card,West
ORD0389,15-08-2025,Store,Delhi,P1005,Desk,Furniture,12000,4,48000,191,16,Consumer,Debit Card,East
ORD0390,12-01-2025,Online,Delhi,P1001,Laptop,Electronics,60000,3,180000,365,47,Consumer,Net Banking,South
ORD0391,04-02-2025,Mobile App,Bangalore,P1007,Jeans,Clothing,2000,1,2000,278,50,Consumer,Net Banking,East
ORD0392,08-01-2025,Marketplace,Pune,P1010,Backpack,Accessories,1500,2,3000,150,27,Corporate,Credit Card,East
ORD0393,02-01-2025,Store,Pune,P1008,Sneakers,Footwear,3500,3,10500,285,21,Consumer,Debit Card,South
ORD0394,16-05-2025,Marketplace,Hyderabad,P1002,Smartphone,Electronics,30000,4,120000,406,15,Corporate,Credit Card,South
ORD0395,08-11-2025,Online,Bangalore,P1006,T-Shirt,Clothing,800,4,3200,42,26,Consumer,Debit Card,West
ORD0396,08-04-2025,Mobile App,Pune,P1002,Smartphone,Electronics,30000,3,90000,299,24,Consumer,Net Banking,North
ORD0397,03-12-2025,Store,Hyderabad,P1004,Office Chair,Furniture,7000,2,14000,389,12,Home Office,Cash,West
ORD0398,22-12-2025,Mobile App,Hyderabad,P1007,Jeans,Clothing,2000,4,8000,478,48,Corporate,Credit Card,North
ORD0399,08-05-2025,Online,Delhi,P1010,Backpack,Accessories,1500,1,1500,142,31,Corporate,UPI,South
ORD0400,02-05-2025,Store,Mumbai,P1003,Headphones,Electronics,3000,2,6000,378,37,Consumer,Cash,North
ORD0401,16-03-2025,Mobile App,Pune,P1002,Smartphone,Electronics,30000,2,60000,74,44,Corporate,Credit Card,West
ORD0402,30-01-2025,Online,Hyderabad,P1006,T-Shirt,Clothing,800,1,800,288,17,Home Office,Credit Card,North
ORD0403,17-05-2025,Marketplace,Bangalore,P1010,Backpack,Accessories,1500,2,3000,79,45,Consumer,Debit Card,North
ORD0404,10-02-2025,Store,Bangalore,P1008,Sneakers,Footwear,3500,2,7000,248,24,Home Office,Credit Card,West
ORD0405,21-11-2025,Online,Mumbai,P1001,Laptop,Electronics,60000,3,180000,57,39,Home Office,Net Banking,North
ORD0406,13-04-2025,Store,Pune,P1007,Jeans,Clothing,2000,1,2000,306,37,Consumer,UPI,West
ORD0407,13-01-2025,Store,Bangalore,P1005,Desk,Furniture,12000,4,48000,82,29,Corporate,Debit Card,West
ORD0408,27-07-2025,Online,Mumbai,P1001,Laptop,Electronics,60000,1,60000,231,25,Consumer,Net Banking,East
ORD0409,09-11-2025,Online,Pune,P1008,Sneakers,Footwear,3500,1,3500,283,32,Corporate,UPI,North
ORD0410,08-04-2025,Marketplace,Delhi,P1001,Laptop,Electronics,60000,3,180000,458,46,Consumer,Credit Card,West
ORD0411,10-07-2025,Marketplace,Mumbai,P1006,T-Shirt,Clothing,800,2,1600,194,39,Corporate,UPI,North
ORD0412,17-12-2025,Online,Delhi,P1007,Jeans,Clothing,2000,2,4000,69,45,Home Office,UPI,South
ORD0413,01-10-2025,Online,Delhi,P1010,Backpack,Accessories,1500,4,6000,216,37,Home Office,UPI,North
ORD0414,17-02-2025,Online,Delhi,P1008,Sneakers,Footwear,3500,5,17500,149,44,Corporate,Debit Card,South
ORD0415,11-07-2025,Marketplace,Delhi,P1008,Sneakers,Footwear,3500,3,10500,439,44,Consumer,Debit Card,North
ORD0416,03-05-2025,Online,Hyderabad,P1001,Laptop,Electronics,60000,1,60000,255,24,Consumer,Net Banking,North
ORD0417,24-01-2025,Marketplace,Pune,P1006,T-Shirt,Clothing,800,4,3200,59,29,Corporate,Cash,North
ORD0418,21-06-2025,Online,Hyderabad,P1009,Watch,Accessories,5000,5,25000,196,25,Home Office,Debit Card,West
ORD0419,19-01-2025,Online,Bangalore,P1004,Office Chair,Furniture,7000,5,35000,189,12,Consumer,Debit Card,East
ORD0420,12-12-2025,Store,Mumbai,P1004,Office Chair,Furniture,7000,5,35000,276,47,Home Office,Cash,East
ORD0421,08-05-2025,Online,Bangalore,P1006,T-Shirt,Clothing,800,3,2400,482,23,Corporate,Credit Card,West
ORD0422,18-05-2025,Marketplace,Hyderabad,P1010,Backpack,Accessories,1500,2,3000,448,19,Home Office,Credit Card,East
ORD0423,22-10-2025,Mobile App,Pune,P1008,Sneakers,Footwear,3500,2,7000,271,29,Consumer,Net Banking,South
ORD0424,13-02-2025,Online,Hyderabad,P1006,T-Shirt,Clothing,800,2,1600,67,19,Home Office,Debit Card,North
ORD0425,18-11-2025,Marketplace,Bangalore,P1006,T-Shirt,Clothing,800,5,4000,306,32,Consumer,Debit Card,South
ORD0426,15-04-2025,Store,Hyderabad,P1001,Laptop,Electronics,60000,1,60000,316,22,Corporate,UPI,West
ORD0427,17-06-2025,Mobile App,Mumbai,P1004,Office Chair,Furniture,7000,2,14000,320,12,Corporate,Cash,South
ORD0428,27-02-2025,Online,Mumbai,P1008,Sneakers,Footwear,3500,4,14000,247,23,Corporate,Cash,North
ORD0429,11-08-2025,Online,Hyderabad,P1003,Headphones,Electronics,3000,4,12000,174,27,Consumer,Debit Card,West
ORD0430,09-11-2025,Mobile App,Bangalore,P1004,Office Chair,Furniture,7000,3,21000,259,27,Corporate,Debit Card,South
ORD0431,14-01-2025,Store,Pune,P1006,T-Shirt,Clothing,800,4,3200,79,43,Corporate,Net Banking,East
ORD0432,19-07-2025,Store,Hyderabad,P1010,Backpack,Accessories,1500,2,3000,489,31,Consumer,UPI,North
ORD0433,19-05-2025,Online,Mumbai,P1008,Sneakers,Footwear,3500,4,14000,345,22,Consumer,Credit Card,South
ORD0434,05-10-2025,Marketplace,Mumbai,P1010,Backpack,Accessories,1500,2,3000,490,40,Home Office,Net Banking,West
ORD0435,08-04-2025,Online,Bangalore,P1007,Jeans,Clothing,2000,1,2000,151,46,Home Office,Debit Card,East
ORD0436,29-08-2025,Store,Pune,P1007,Jeans,Clothing,2000,5,10000,414,32,Home Office,UPI,East
ORD0437,06-06-2025,Online,Delhi,P1001,Laptop,Electronics,60000,3,180000,225,36,Consumer,Debit Card,North
ORD0438,16-12-2025,Mobile App,Hyderabad,P1008,Sneakers,Footwear,3500,4,14000,147,46,Home Office,Cash,South
ORD0439,02-01-2025,Store,Bangalore,P1006,T-Shirt,Clothing,800,2,1600,148,46,Corporate,Credit Card,North
ORD0440,09-01-2025,Mobile App,Hyderabad,P1007,Jeans,Clothing,2000,1,2000,192,40,Home Office,UPI,South
ORD0441,21-03-2025,Store,Hyderabad,P1006,T-Shirt,Clothing,800,2,1600,103,18,Corporate,Cash,East
ORD0442,10-01-2025,Marketplace,Bangalore,P1005,Desk,Furniture,12000,4,48000,327,20,Home Office,Credit Card,West
ORD0443,18-07-2025,Online,Pune,P1003,Headphones,Electronics,3000,5,15000,299,27,Corporate,Debit Card,North
ORD0444,11-02-2025,Online,Pune,P1007,Jeans,Clothing,2000,3,6000,352,23,Consumer,Credit Card,South
ORD0445,12-11-2025,Store,Mumbai,P1001,Laptop,Electronics,60000,2,120000,102,30,Home Office,Credit Card,North
ORD0446,18-03-2025,Marketplace,Delhi,P1003,Headphones,Electronics,3000,2,6000,130,34,Consumer,Net Banking,West
ORD0447,29-08-2025,Marketplace,Pune,P1004,Office Chair,Furniture,7000,3,21000,204,50,Consumer,Debit Card,North
ORD0448,07-10-2025,Marketplace,Delhi,P1009,Watch,Accessories,5000,4,20000,57,47,Consumer,UPI,South
ORD0449,20-10-2025,Store,Bangalore,P1001,Laptop,Electronics,60000,1,60000,451,46,Corporate,UPI,North
ORD0450,10-10-2025,Store,Pune,P1010,Backpack,Accessories,1500,4,6000,350,12,Home Office,Credit Card,West
